# k j freq[thz] 1/tau_3ph[tHz] 1/tau_iso[thz]
2.30000000e+02 1.00000000e+00 1.08237503e+00 1.17855177e-01 4.96841943e-04
2.30000000e+02 2.00000000e+00 1.23612636e+00 4.96625430e-02 7.42207123e-04
2.30000000e+02 3.00000000e+00 1.75520122e+00 2.80228218e-02 1.14998333e-03
2.30000000e+02 4.00000000e+00 2.29880206e+00 7.11434893e-02 9.17069980e-03
2.30000000e+02 5.00000000e+00 2.37182539e+00 9.85211968e-02 1.12539507e-02
2.30000000e+02 6.00000000e+00 2.42167781e+00 9.75219668e-02 6.59437694e-03
2.31000000e+02 1.00000000e+00 1.13424205e+00 1.25884813e-01 5.71169691e-04
2.31000000e+02 2.00000000e+00 1.35764405e+00 4.58370767e-02 9.88829270e-04
2.31000000e+02 3.00000000e+00 1.71128768e+00 2.27013725e-02 7.77380378e-04
2.31000000e+02 4.00000000e+00 2.27296299e+00 7.67035867e-02 7.21930499e-03
2.31000000e+02 5.00000000e+00 2.37706876e+00 1.27392105e-01 1.51697309e-02
2.31000000e+02 6.00000000e+00 2.42526032e+00 8.94102500e-02 5.93135899e-03
2.32000000e+02 1.00000000e+00 1.19029116e+00 1.43181961e-01 6.58640235e-04
2.32000000e+02 2.00000000e+00 1.48725012e+00 4.12926243e-02 1.14247121e-03
2.32000000e+02 3.00000000e+00 1.67350490e+00 2.02245328e-02 1.88522449e-03
2.32000000e+02 4.00000000e+00 2.24085226e+00 9.76066841e-02 5.78241041e-03
2.32000000e+02 5.00000000e+00 2.38052536e+00 1.75052560e-01 1.41879803e-02
2.32000000e+02 6.00000000e+00 2.42278104e+00 8.71619207e-02 6.32048591e-03
2.33000000e+02 1.00000000e+00 9.70423706e-01 4.86092883e-02 2.93575978e-04
2.33000000e+02 2.00000000e+00 9.70423706e-01 4.86092883e-02 2.93575978e-04
2.33000000e+02 3.00000000e+00 1.88684588e+00 2.84504734e-02 2.67231220e-03
2.33000000e+02 4.00000000e+00 2.34305436e+00 6.45502782e-02 6.93752597e-03
2.33000000e+02 5.00000000e+00 2.34305436e+00 6.45502782e-02 6.93752597e-03
2.33000000e+02 6.00000000e+00 2.39454963e+00 1.35809411e-01 1.32941046e-02
2.34000000e+02 1.00000000e+00 9.85701106e-01 5.59565777e-02 3.35782305e-04
2.34000000e+02 2.00000000e+00 9.96982279e-01 4.82139155e-02 3.88048991e-04
2.34000000e+02 3.00000000e+00 1.83792882e+00 2.71043109e-02 3.11529494e-03
2.34000000e+02 4.00000000e+00 2.34128858e+00 5.88197234e-02 7.39228743e-03
2.34000000e+02 5.00000000e+00 2.34674479e+00 5.85884862e-02 7.81478085e-03
2.34000000e+02 6.00000000e+00 2.41353845e+00 1.13819250e-01 8.33232742e-03
2.35000000e+02 1.00000000e+00 1.01097057e+00 8.01031729e-02 4.09532018e-04
2.35000000e+02 2.00000000e+00 1.05468025e+00 5.11276197e-02 4.61585823e-04
2.35000000e+02 3.00000000e+00 1.79497762e+00 2.59487512e-02 1.71560271e-03
2.35000000e+02 4.00000000e+00 2.33347300e+00 5.85017697e-02 8.62358692e-03
2.35000000e+02 5.00000000e+00 2.35313336e+00 6.15342961e-02 7.36897056e-03
2.35000000e+02 6.00000000e+00 2.42613871e+00 9.95569715e-02 5.75241169e-03
2.36000000e+02 1.00000000e+00 1.04502395e+00 1.04318472e-01 4.48751170e-04
2.36000000e+02 2.00000000e+00 1.13834620e+00 4.65174696e-02 5.78809287e-04
2.36000000e+02 3.00000000e+00 1.76019275e+00 2.31652003e-02 1.18293913e-03
2.36000000e+02 4.00000000e+00 2.31952068e+00 6.24960940e-02 9.64356839e-03
2.36000000e+02 5.00000000e+00 2.36046627e+00 7.35613244e-02 7.78181349e-03
2.36000000e+02 6.00000000e+00 2.43206560e+00 9.04355375e-02 4.61336511e-03
2.37000000e+02 1.00000000e+00 1.08655413e+00 1.16040512e-01 5.02405449e-04
2.37000000e+02 2.00000000e+00 1.24152861e+00 4.70400075e-02 7.52001650e-04
2.37000000e+02 3.00000000e+00 1.73301061e+00 2.14525983e-02 9.25074115e-04
2.37000000e+02 4.00000000e+00 2.29935667e+00 6.95207241e-02 9.43391643e-03
2.37000000e+02 5.00000000e+00 2.36835680e+00 9.57313396e-02 9.83741208e-03
2.37000000e+02 6.00000000e+00 2.43153197e+00 8.73240421e-02 4.72139157e-03
2.38000000e+02 1.00000000e+00 9.85374333e-01 4.76092990e-02 3.46811519e-04
2.38000000e+02 2.00000000e+00 9.85374333e-01 4.76092990e-02 3.46811519e-04
2.38000000e+02 3.00000000e+00 1.80872608e+00 2.51448342e-02 2.44708132e-03
2.38000000e+02 4.00000000e+00 2.34492506e+00 5.46669145e-02 6.82764939e-03
2.38000000e+02 5.00000000e+00 2.34492506e+00 5.46669145e-02 6.82764939e-03
2.38000000e+02 6.00000000e+00 2.42764666e+00 1.02483797e-01 5.46769361e-03
2.39000000e+02 1.00000000e+00 9.95570259e-01 5.62059837e-02 3.85510609e-04
2.39000000e+02 2.00000000e+00 1.00696236e+00 4.87902459e-02 4.06131325e-04
2.39000000e+02 3.00000000e+00 1.78517142e+00 2.43178242e-02 1.41789566e-03
2.39000000e+02 4.00000000e+00 2.34253871e+00 5.29114527e-02 7.51917598e-03
2.39000000e+02 5.00000000e+00 2.34729941e+00 5.30473023e-02 7.25723564e-03
2.39000000e+02 6.00000000e+00 2.43553419e+00 9.17970184e-02 3.87845038e-03
2.40000000e+02 1.00000000e+00 1.01573427e+00 8.15514345e-02 4.14434922e-04
2.40000000e+02 2.00000000e+00 1.05969577e+00 5.14442987e-02 4.68156151e-04
2.40000000e+02 3.00000000e+00 1.76926446e+00 2.22926671e-02 1.25624876e-03
2.40000000e+02 4.00000000e+00 2.33408758e+00 5.56687487e-02 8.69374086e-03
2.40000000e+02 5.00000000e+00 2.35250979e+00 6.01547179e-02 7.39596196e-03
2.40000000e+02 6.00000000e+00 2.43693122e+00 8.80312687e-02 3.40817095e-03
2.41000000e+02 1.00000000e+00 9.90377862e-01 4.63383441e-02 3.51792189e-04
2.41000000e+02 2.00000000e+00 9.90377862e-01 4.63383441e-02 3.51792189e-04
2.41000000e+02 3.00000000e+00 1.78143601e+00 2.43804917e-02 1.38380619e-03
2.41000000e+02 4.00000000e+00 2.34555462e+00 5.19318654e-02 7.02553199e-03
2.41000000e+02 5.00000000e+00 2.34555462e+00 5.19318654e-02 7.02553199e-03
2.41000000e+02 6.00000000e+00 2.43874796e+00 8.91130577e-02 2.90188549e-03
2.42000000e+02 1.00000000e+00 2.47566735e-01 1.23376976e-02 7.61140863e-07
2.42000000e+02 2.00000000e+00 3.45111557e-01 9.45385103e-02 3.57514716e-06
2.42000000e+02 3.00000000e+00 5.84054774e-01 1.54357433e-01 2.52599232e-05
2.42000000e+02 4.00000000e+00 2.26164884e+00 1.92689365e-01 6.39920704e-03
2.42000000e+02 5.00000000e+00 2.28427714e+00 1.99533889e-01 8.33045058e-03
2.42000000e+02 6.00000000e+00 3.41663949e+00 3.93347704e+00 2.93994562e-04
2.43000000e+02 1.00000000e+00 3.46730433e-01 3.84384754e-02 2.80748618e-06
2.43000000e+02 2.00000000e+00 4.80722468e-01 1.64340428e-01 1.05337079e-05
2.43000000e+02 3.00000000e+00 7.37452345e-01 2.11192796e-01 7.18342843e-05
2.43000000e+02 4.00000000e+00 2.24207542e+00 1.82725831e-01 5.73792568e-03
2.43000000e+02 5.00000000e+00 2.28245740e+00 1.93181094e-01 8.35663915e-03
2.43000000e+02 6.00000000e+00 3.38851900e+00 3.15887898e+00 3.99191096e-04
2.44000000e+02 1.00000000e+00 4.68955632e-01 9.15507786e-02 9.22062815e-06
2.44000000e+02 2.00000000e+00 6.16537238e-01 2.34291351e-01 3.12928681e-05
2.44000000e+02 3.00000000e+00 8.94105657e-01 2.22876489e-01 1.81955006e-04
2.44000000e+02 4.00000000e+00 2.21911135e+00 1.73628595e-01 5.26676240e-03
2.44000000e+02 5.00000000e+00 2.27390733e+00 1.84489591e-01 7.19402360e-03
2.44000000e+02 6.00000000e+00 3.35533202e+00 2.59854326e+00 5.13285825e-04
2.45000000e+02 1.00000000e+00 5.95515823e-01 1.55743347e-01 2.74140936e-05
2.45000000e+02 2.00000000e+00 7.48931381e-01 3.53220844e-01 7.61230304e-05
2.45000000e+02 3.00000000e+00 1.05258470e+00 1.68743619e-01 4.59114257e-04
2.45000000e+02 4.00000000e+00 2.19396779e+00 1.63529891e-01 4.79250718e-03
2.45000000e+02 5.00000000e+00 2.26055759e+00 1.71032850e-01 6.36993743e-03
2.45000000e+02 6.00000000e+00 3.31737836e+00 2.23417256e+00 6.09132330e-04
2.46000000e+02 1.00000000e+00 7.20936804e-01 2.33191009e-01 6.36396777e-05
2.46000000e+02 2.00000000e+00 8.77002523e-01 4.02698077e-01 1.63854042e-04
2.46000000e+02 3.00000000e+00 1.21244579e+00 1.20500221e-01 7.00001039e-04
2.46000000e+02 4.00000000e+00 2.16657880e+00 1.53551571e-01 4.38614146e-03
2.46000000e+02 5.00000000e+00 2.24304674e+00 1.58188301e-01 5.81629766e-03
2.46000000e+02 6.00000000e+00 3.27474793e+00 2.07965494e+00 7.09536205e-04
2.47000000e+02 1.00000000e+00 8.43746596e-01 2.86438566e-01 1.34620405e-04
2.47000000e+02 2.00000000e+00 1.00078664e+00 3.46532766e-01 3.90716151e-04
2.47000000e+02 3.00000000e+00 1.37317027e+00 9.86105770e-02 1.02674318e-03
2.47000000e+02 4.00000000e+00 2.13593706e+00 1.48490887e-01 4.01555628e-03
2.47000000e+02 5.00000000e+00 2.22103601e+00 1.46646703e-01 5.30658032e-03
2.47000000e+02 6.00000000e+00 3.22690113e+00 1.86020901e+00 7.99690853e-04
2.48000000e+02 1.00000000e+00 9.63471530e-01 3.12432632e-01 2.81381939e-04
2.48000000e+02 2.00000000e+00 1.12036467e+00 2.93145095e-01 5.47561413e-04
2.48000000e+02 3.00000000e+00 1.53376885e+00 8.63364012e-02 1.55405219e-03
2.48000000e+02 4.00000000e+00 2.10065154e+00 1.45356866e-01 3.80135991e-03
2.48000000e+02 5.00000000e+00 2.19368299e+00 1.38831621e-01 4.77102489e-03
2.48000000e+02 6.00000000e+00 3.17281865e+00 1.71852015e+00 8.83494111e-04
2.49000000e+02 1.00000000e+00 1.07958097e+00 2.64034071e-01 4.90300996e-04
2.49000000e+02 2.00000000e+00 1.23545183e+00 2.82566495e-01 7.34069941e-04
2.49000000e+02 3.00000000e+00 1.69282949e+00 8.72958369e-02 6.85088874e-04
2.49000000e+02 4.00000000e+00 2.05956504e+00 1.44808332e-01 3.89386984e-03
2.49000000e+02 5.00000000e+00 2.16015425e+00 1.34819039e-01 4.29707273e-03
2.49000000e+02 6.00000000e+00 3.11124138e+00 1.57881608e+00 9.57762177e-04
2.50000000e+02 1.00000000e+00 1.19126248e+00 2.50308505e-01 6.57714714e-04
2.50000000e+02 2.00000000e+00 1.34529561e+00 2.90284188e-01 9.51086196e-04
2.50000000e+02 3.00000000e+00 1.84872133e+00 1.12483029e-01 3.15532349e-03
2.50000000e+02 4.00000000e+00 2.01220390e+00 1.47529399e-01 2.59167372e-03
2.50000000e+02 5.00000000e+00 2.11996414e+00 1.34783968e-01 3.93729910e-03
2.50000000e+02 6.00000000e+00 3.04109005e+00 1.43444240e+00 1.02130864e-03
2.51000000e+02 1.00000000e+00 1.29757173e+00 2.41082945e-01 8.51563742e-04
2.51000000e+02 2.00000000e+00 1.44876583e+00 2.52590314e-01 1.35020838e-03
2.51000000e+02 3.00000000e+00 1.95830430e+00 1.51304243e-01 2.48867527e-03
2.51000000e+02 4.00000000e+00 2.00050602e+00 1.60845662e-01 2.43937147e-03
2.51000000e+02 5.00000000e+00 2.07314262e+00 1.43660823e-01 3.85290730e-03
2.51000000e+02 6.00000000e+00 2.96169913e+00 1.27571035e+00 1.08316443e-03
2.52000000e+02 1.00000000e+00 1.39762431e+00 2.34233728e-01 1.09416634e-03
2.52000000e+02 2.00000000e+00 1.54421360e+00 2.40907547e-01 1.56019276e-03
2.52000000e+02 3.00000000e+00 1.90074424e+00 1.64541070e-01 3.00577582e-03
2.52000000e+02 4.00000000e+00 2.02001948e+00 1.68490861e-01 2.62247073e-03
2.52000000e+02 5.00000000e+00 2.14545245e+00 2.32215217e-01 4.13552744e-03
2.52000000e+02 6.00000000e+00 2.87302365e+00 1.08634722e+00 1.14240542e-03
2.53000000e+02 1.00000000e+00 1.49064077e+00 2.24022868e-01 1.15620540e-03
2.53000000e+02 2.00000000e+00 1.62757976e+00 2.17842617e-01 2.03425153e-03
2.53000000e+02 3.00000000e+00 1.84257859e+00 1.93650585e-01 3.93882458e-03
2.53000000e+02 4.00000000e+00 1.96150608e+00 1.77883401e-01 2.48852592e-03
2.53000000e+02 5.00000000e+00 2.28323086e+00 3.67510593e-01 8.79282748e-03
2.53000000e+02 6.00000000e+00 2.77573516e+00 8.78912258e-01 1.22222636e-03
2.54000000e+02 1.00000000e+00 1.57543394e+00 2.05826114e-01 1.86640140e-03
2.54000000e+02 2.00000000e+00 1.67776494e+00 1.79125438e-01 1.78032099e-03
2.54000000e+02 3.00000000e+00 1.80552130e+00 2.47219400e-01 3.54166002e-03
2.54000000e+02 4.00000000e+00 1.89900244e+00 2.03206600e-01 3.14276997e-03
2.54000000e+02 5.00000000e+00 2.41064546e+00 4.91927470e-01 1.02494668e-02
2.54000000e+02 6.00000000e+00 2.67260970e+00 7.94723039e-01 1.33488215e-03
2.55000000e+02 1.00000000e+00 1.64616387e+00 1.79090150e-01 2.49527192e-03
2.55000000e+02 2.00000000e+00 1.64851424e+00 1.77496623e-01 2.43521869e-03
2.55000000e+02 3.00000000e+00 1.83461612e+00 2.25100507e-01 4.81309109e-03
2.55000000e+02 4.00000000e+00 1.84016227e+00 2.27426240e-01 4.37880270e-03
2.55000000e+02 5.00000000e+00 2.49481506e+00 6.73128702e-01 2.02692116e-03
2.55000000e+02 6.00000000e+00 2.59652549e+00 7.01872596e-01 1.47604680e-03
2.56000000e+02 1.00000000e+00 3.45624201e-01 1.62952437e-02 2.86828245e-06
2.56000000e+02 2.00000000e+00 4.19109216e-01 8.24891939e-02 6.12447508e-06
2.56000000e+02 3.00000000e+00 8.45983045e-01 3.28436347e-01 1.37052618e-04
2.56000000e+02 4.00000000e+00 2.26370841e+00 1.88174370e-01 6.51072696e-03
2.56000000e+02 5.00000000e+00 2.28821340e+00 1.94550637e-01 8.47237599e-03
2.56000000e+02 6.00000000e+00 3.35209427e+00 2.86076377e+00 5.07496112e-04
2.57000000e+02 1.00000000e+00 4.33541203e-01 3.77819002e-02 7.13870848e-06
2.57000000e+02 2.00000000e+00 5.45852280e-01 1.45975173e-01 1.81146860e-05
2.57000000e+02 3.00000000e+00 9.85284396e-01 3.25435025e-01 3.50933355e-04
2.57000000e+02 4.00000000e+00 2.24145485e+00 1.77931511e-01 5.72355580e-03
2.57000000e+02 5.00000000e+00 2.28726606e+00 1.86728113e-01 8.61300176e-03
2.57000000e+02 6.00000000e+00 3.31662888e+00 2.52530354e+00 6.12355619e-04
2.58000000e+02 1.00000000e+00 5.43262077e-01 8.75059066e-02 1.83813412e-05
2.58000000e+02 2.00000000e+00 6.78926951e-01 1.96862795e-01 4.88433649e-05
2.58000000e+02 3.00000000e+00 1.12517933e+00 2.65501293e-01 5.59464643e-04
2.58000000e+02 4.00000000e+00 2.21429069e+00 1.67756806e-01 5.22334767e-03
2.58000000e+02 5.00000000e+00 2.27971730e+00 1.77514583e-01 8.29823678e-03
2.58000000e+02 6.00000000e+00 3.27897500e+00 2.24730716e+00 7.02223497e-04
2.59000000e+02 1.00000000e+00 6.59998084e-01 1.43543692e-01 4.32831094e-05
2.59000000e+02 2.00000000e+00 8.13347688e-01 2.83672653e-01 1.13508346e-04
2.59000000e+02 3.00000000e+00 1.26547300e+00 1.98721426e-01 7.96936330e-04
2.59000000e+02 4.00000000e+00 2.18385881e+00 1.60967349e-01 4.62270594e-03
2.59000000e+02 5.00000000e+00 2.26706008e+00 1.64020739e-01 6.61928074e-03
2.59000000e+02 6.00000000e+00 3.23817331e+00 2.10424426e+00 7.84020381e-04
2.60000000e+02 1.00000000e+00 7.77960240e-01 2.19647466e-01 9.12209363e-05
2.60000000e+02 2.00000000e+00 9.46581248e-01 3.38702903e-01 2.52571448e-04
2.60000000e+02 3.00000000e+00 1.40657010e+00 1.53995411e-01 1.15062803e-03
2.60000000e+02 4.00000000e+00 2.15020416e+00 1.57600687e-01 4.13388379e-03
2.60000000e+02 5.00000000e+00 2.24954323e+00 1.51971527e-01 6.03406362e-03
2.60000000e+02 6.00000000e+00 3.19332443e+00 1.94588115e+00 8.52325197e-04
2.61000000e+02 1.00000000e+00 8.94897108e-01 2.66174776e-01 1.81497142e-04
2.61000000e+02 2.00000000e+00 1.07690383e+00 2.92706629e-01 4.88316392e-04
2.61000000e+02 3.00000000e+00 1.54858157e+00 1.20534062e-01 1.54563863e-03
2.61000000e+02 4.00000000e+00 2.11240638e+00 1.56442865e-01 3.89088602e-03
2.61000000e+02 5.00000000e+00 2.22664512e+00 1.43285156e-01 5.41417090e-03
2.61000000e+02 6.00000000e+00 3.14319920e+00 1.78840328e+00 9.18408257e-04
2.62000000e+02 1.00000000e+00 1.00960352e+00 2.60281781e-01 4.04397102e-04
2.62000000e+02 2.00000000e+00 1.20288242e+00 2.76175957e-01 6.78204307e-04
2.62000000e+02 3.00000000e+00 1.69089883e+00 1.13924411e-01 6.69593747e-04
2.62000000e+02 4.00000000e+00 2.06937124e+00 1.54191543e-01 3.92147312e-03
2.62000000e+02 5.00000000e+00 2.19761926e+00 1.39217209e-01 4.83826917e-03
2.62000000e+02 6.00000000e+00 3.08647856e+00 1.63737136e+00 9.81828892e-04
2.63000000e+02 1.00000000e+00 1.12098524e+00 2.31552234e-01 5.49259788e-04
2.63000000e+02 2.00000000e+00 1.32314099e+00 2.63492114e-01 9.04968433e-04
2.63000000e+02 3.00000000e+00 1.83219979e+00 1.29701518e-01 3.56571489e-03
2.63000000e+02 4.00000000e+00 2.02056510e+00 1.56539843e-01 2.61447431e-03
2.63000000e+02 5.00000000e+00 2.16191703e+00 1.42134693e-01 4.32129233e-03
2.63000000e+02 6.00000000e+00 3.02196332e+00 1.46112530e+00 1.03829245e-03
2.64000000e+02 1.00000000e+00 1.22793304e+00 2.26698767e-01 7.21783419e-04
2.64000000e+02 2.00000000e+00 1.43624951e+00 2.58266464e-01 1.32343603e-03
2.64000000e+02 3.00000000e+00 1.95838524e+00 1.52154894e-01 2.33846851e-03
2.64000000e+02 4.00000000e+00 1.97877110e+00 1.79182248e-01 2.63957020e-03
2.64000000e+02 5.00000000e+00 2.11938854e+00 1.59489633e-01 3.94244037e-03
2.64000000e+02 6.00000000e+00 2.94890701e+00 1.33617493e+00 1.09353666e-03
2.65000000e+02 1.00000000e+00 1.32945461e+00 2.24570229e-01 9.18066178e-04
2.65000000e+02 2.00000000e+00 1.54033729e+00 2.42383111e-01 1.55026617e-03
2.65000000e+02 3.00000000e+00 1.90559787e+00 1.69189565e-01 2.98407550e-03
2.65000000e+02 4.00000000e+00 2.07017768e+00 1.66716682e-01 3.85872033e-03
2.65000000e+02 5.00000000e+00 2.10784055e+00 2.32192571e-01 3.85189010e-03
2.65000000e+02 6.00000000e+00 2.86705480e+00 1.17070384e+00 1.15239314e-03
2.66000000e+02 1.00000000e+00 1.42481244e+00 2.18032129e-01 1.27477325e-03
2.66000000e+02 2.00000000e+00 1.63078754e+00 2.23745181e-01 1.98539592e-03
2.66000000e+02 3.00000000e+00 1.84690159e+00 1.95217179e-01 3.77987573e-03
2.66000000e+02 4.00000000e+00 2.01502195e+00 1.77368805e-01 2.58635045e-03
2.66000000e+02 5.00000000e+00 2.23777940e+00 3.22594173e-01 5.73541707e-03
2.66000000e+02 6.00000000e+00 2.77674246e+00 1.19680787e+00 1.22447763e-03
2.67000000e+02 1.00000000e+00 1.51337400e+00 2.09041898e-01 1.44896643e-03
2.67000000e+02 2.00000000e+00 1.68299931e+00 1.92695306e-01 7.80683302e-04
2.67000000e+02 3.00000000e+00 1.81322296e+00 2.43505703e-01 6.82034678e-03
2.67000000e+02 4.00000000e+00 1.95451493e+00 1.95616623e-01 2.61436396e-03
2.67000000e+02 5.00000000e+00 2.36087099e+00 4.04725576e-01 8.20237238e-03
2.67000000e+02 6.00000000e+00 2.67936102e+00 9.21973392e-01 1.33648941e-03
2.68000000e+02 1.00000000e+00 1.59382918e+00 1.95262922e-01 2.09952672e-03
2.68000000e+02 2.00000000e+00 1.64888898e+00 1.75912944e-01 2.39357183e-03
2.68000000e+02 3.00000000e+00 1.85276552e+00 2.35271974e-01 3.67436781e-03
2.68000000e+02 4.00000000e+00 1.89060527e+00 2.16871755e-01 3.25776916e-03
2.68000000e+02 5.00000000e+00 2.46677552e+00 5.36826283e-01 2.56840826e-03
2.68000000e+02 6.00000000e+00 2.58495652e+00 7.29868405e-01 1.48393889e-03
2.69000000e+02 1.00000000e+00 1.57520910e+00 1.94730969e-01 1.81416028e-03
2.69000000e+02 2.00000000e+00 1.65979541e+00 1.75670975e-01 2.71474101e-03
2.69000000e+02 3.00000000e+00 1.82870722e+00 2.45120869e-01 5.57606839e-03
2.69000000e+02 4.00000000e+00 1.92013178e+00 2.22394207e-01 2.87008425e-03
2.69000000e+02 5.00000000e+00 2.43697319e+00 5.51359100e-01 3.60757407e-03
2.69000000e+02 6.00000000e+00 2.61197677e+00 7.71301417e-01 1.51402706e-03
2.70000000e+02 1.00000000e+00 1.48937865e+00 2.06520258e-01 1.16233697e-03
2.70000000e+02 2.00000000e+00 1.67379869e+00 1.94530578e-01 1.96280089e-03
2.70000000e+02 3.00000000e+00 1.80803356e+00 2.32132743e-01 3.27880368e-03
2.70000000e+02 4.00000000e+00 1.98615498e+00 1.95449544e-01 2.65852423e-03
2.70000000e+02 5.00000000e+00 2.32091172e+00 4.09143540e-01 9.52225601e-03
2.70000000e+02 6.00000000e+00 2.71089015e+00 1.05925583e+00 1.29190007e-03
2.71000000e+02 1.00000000e+00 1.39559472e+00 2.16941857e-01 1.08266599e-03
2.71000000e+02 2.00000000e+00 1.61166980e+00 2.32003489e-01 2.25054042e-03
2.71000000e+02 3.00000000e+00 1.85182718e+00 1.90875028e-01 3.90638790e-03
2.71000000e+02 4.00000000e+00 2.04718064e+00 1.78189911e-01 3.39056522e-03
2.71000000e+02 5.00000000e+00 2.19305643e+00 2.93639188e-01 4.81571108e-03
2.71000000e+02 6.00000000e+00 2.80715635e+00 9.82569222e-01 1.19860879e-03
2.72000000e+02 1.00000000e+00 1.29490358e+00 2.19542824e-01 8.48193720e-04
2.72000000e+02 2.00000000e+00 1.52363888e+00 2.53896679e-01 1.51941908e-03
2.72000000e+02 3.00000000e+00 1.90955812e+00 1.67171525e-01 3.05949585e-03
2.72000000e+02 4.00000000e+00 2.05796715e+00 2.10019175e-01 3.76978562e-03
2.72000000e+02 5.00000000e+00 2.10204557e+00 1.65394781e-01 3.81883277e-03
2.72000000e+02 6.00000000e+00 2.89621856e+00 1.08694234e+00 1.13300281e-03
2.73000000e+02 1.00000000e+00 1.18801274e+00 2.20363821e-01 6.54099465e-04
2.73000000e+02 2.00000000e+00 1.42510924e+00 2.74190453e-01 1.26508190e-03
2.73000000e+02 3.00000000e+00 1.91642935e+00 1.48540956e-01 2.73307342e-03
2.73000000e+02 4.00000000e+00 1.96654258e+00 1.58227598e-01 2.48700366e-03
2.73000000e+02 5.00000000e+00 2.14982942e+00 1.52478306e-01 4.16084424e-03
2.73000000e+02 6.00000000e+00 2.97709645e+00 1.22187548e+00 1.07738751e-03
2.74000000e+02 1.00000000e+00 1.07581558e+00 2.26784625e-01 4.87069310e-04
2.74000000e+02 2.00000000e+00 1.31954048e+00 2.81961777e-01 8.95648453e-04
2.74000000e+02 3.00000000e+00 1.77167179e+00 1.13551845e-01 1.32875392e-03
2.74000000e+02 4.00000000e+00 2.01726439e+00 1.52947528e-01 2.58217477e-03
2.74000000e+02 5.00000000e+00 2.19039727e+00 1.41238150e-01 4.74554642e-03
2.74000000e+02 6.00000000e+00 3.04960414e+00 1.40555842e+00 1.02014663e-03
2.75000000e+02 1.00000000e+00 9.59493290e-01 2.53753007e-01 2.73310153e-04
2.75000000e+02 2.00000000e+00 1.20863843e+00 2.94887825e-01 6.85957934e-04
2.75000000e+02 3.00000000e+00 1.62358653e+00 9.89491599e-02 1.77687333e-03
2.75000000e+02 4.00000000e+00 2.06230814e+00 1.51026603e-01 3.82633283e-03
2.75000000e+02 5.00000000e+00 2.22362622e+00 1.43260729e-01 5.31421463e-03
2.75000000e+02 6.00000000e+00 3.11408940e+00 1.57380930e+00 9.59135070e-04
2.76000000e+02 1.00000000e+00 8.40451882e-01 1.83974361e-01 1.32435338e-04
2.76000000e+02 2.00000000e+00 1.09362623e+00 3.21717198e-01 5.08998631e-04
2.76000000e+02 3.00000000e+00 1.47409525e+00 1.03492671e-01 9.57316608e-04
2.76000000e+02 4.00000000e+00 2.10134406e+00 1.50624414e-01 3.89711830e-03
2.76000000e+02 5.00000000e+00 2.24980705e+00 1.50712493e-01 5.98875732e-03
2.76000000e+02 6.00000000e+00 3.17143961e+00 1.75649684e+00 8.89010698e-04
2.77000000e+02 1.00000000e+00 7.20439149e-01 1.37779762e-01 6.41933227e-05
2.77000000e+02 2.00000000e+00 9.75307318e-01 3.91490561e-01 3.03699835e-04
2.77000000e+02 3.00000000e+00 1.32452303e+00 1.43779798e-01 9.16642973e-04
2.77000000e+02 4.00000000e+00 2.13524753e+00 1.52353094e-01 4.04303911e-03
2.77000000e+02 5.00000000e+00 2.26947940e+00 1.60936522e-01 6.78342613e-03
2.77000000e+02 6.00000000e+00 3.22285394e+00 1.99152804e+00 8.09430371e-04
2.78000000e+02 1.00000000e+00 6.02162211e-01 7.76120330e-02 2.89241881e-05
2.78000000e+02 2.00000000e+00 8.54101412e-01 4.10463536e-01 1.41572277e-04
